URL,District,TradeTime,Cycle,Followers,TotalPrice,Price,Square,Living,Drawing,Kitchen,Bath,Floor,Type,Orientation,Contime,Decoration,Structure,LiftRatio,Elevator,Rights,Subway
https://bj.lianjia.com/chengjiao/101110084838.html,丰台,2020.12.24,11,26,1920000,null,55.45,1,1,1,1,中 6,板楼,南,2013,精装,钢混结构,0.25,1,1,0
https://bj.lianjia.com/chengjiao/101109442094.html,丰台,2020.12.23,76,104,1620000,null,56.18,2,1,1,1,中 6,板楼,南,未知,精装,混合结构,0.25,1,0,0
https://bj.lianjia.com/chengjiao/101108840360.html,丰台,2020.12.19,127,151,1960000,null,50.15,2,1,1,1,地下室 6,板楼,南 北,1998,精装,砖混结构,0.5,1,1,1
https://bj.lianjia.com/chengjiao/101108565131.html,丰台,2020.12.13,143,121,1530000,null,52.3,2,1,1,1,顶 5,暂无数据,南 北,1990,其他,混合结构,0.25,1,1,0
https://bj.lianjia.com/chengjiao/101109539008.html,丰台,2020.12,45,10,null,null,50.36,1,1,1,1,中 15,塔楼,东,2012,简装,钢混结构,null,0,0,0
https://bj.lianjia.com/chengjiao/101108004894.html,丰台,2020.12,178,50,null,null,50.75,1,1,1,1,高 15,塔楼,东,2011,简装,钢混结构,null,0,0,0
https://bj.lianjia.com/chengjiao/101109684529.html,丰台,2020.11.29,30,130,1670000,null,58.47,2,1,1,1,高 6,板楼,南,1995,精装,砖混结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101108459722.html,丰台,2020.11.23,132,93,1600000,null,58.41,3,1,1,1,中 5,暂无数据,南 北,1986,简装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101109224496.html,丰台,2020.11.15,60,73,1880000,null,51,2,1,1,1,顶 5,板楼,南,1985,简装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101108221238.html,丰台,2020.11.15,144,81,1560000,null,53,2,1,1,1,中 5,暂无数据,南 北,未知,简装,混合结构,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101109392910.html,丰台,2020.11.14,42,5,1930000,null,68.5,2,1,1,1,高 6,板楼,南 北,1998,其他,混合结构,0.125,1,1,0
https://bj.lianjia.com/chengjiao/101107887496.html,丰台,2020.11.10,167,109,1980000,null,50.86,1,0,1,1,高 13,塔楼,南,2004,简装,钢混结构,0.211,1,0,0
https://bj.lianjia.com/chengjiao/101109590060.html,丰台,2020.11.07,17,50,1630000,null,55.45,1,1,1,1,高 6,板楼,南,未知,精装,钢混结构,0.5,1,1,0
https://bj.lianjia.com/chengjiao/101109502114.html,丰台,2020.11.07,25,13,1770000,null,56.46,2,1,1,1,高 6,板楼,南 北,1985,简装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101109491053.html,丰台,2020.11.04,23,8,1650000,null,51.8,2,1,1,1,中 5,板楼,南 北,1992,简装,混合结构,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101102365125.html,丰台,2020.11.03,1067,232,1630000,null,50.72,1,0,1,1,中 15,塔楼,南,2011,简装,钢混结构,0.154,1,1,0
https://bj.lianjia.com/chengjiao/101109074138.html,丰台,2020.11,59,12,null,null,56,2,1,1,1,底 6,板楼,南 北,1992,简装,混合结构,0.5,1,1,0
https://bj.lianjia.com/chengjiao/101108416158.html,丰台,2020.11,114,121,null,null,50.7,2,1,1,1,底 6,板楼,南,1984,简装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101109898805.html,丰台,2020.11,暂无数据,0,null,null,56,2,1,1,1,中 5,暂无数据,南 北,未知,其他,未知结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101109590576.html,丰台,2020.10.24,3,3,1640000,null,54.5,2,1,1,1,顶 6,暂无数据,南,1988,精装,混合结构,1.0,1,1,0
https://bj.lianjia.com/chengjiao/101109572574.html,丰台,2020.10.22,3,0,1750000,null,55.39,1,1,1,1,底 5,板楼,南,未知,其他,钢混结构,1.0,1,1,0
https://bj.lianjia.com/chengjiao/101109536791.html,丰台,2020.10.21,5,4,1610000,null,54.5,2,1,1,1,顶 6,暂无数据,南,1984,简装,混合结构,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101109312799.html,丰台,2020.10.18,24,35,1980000,null,69.88,2,1,1,1,低 16,板塔结合,南,2013,精装,钢混结构,0.25,1,0,0
https://bj.lianjia.com/chengjiao/101109489584.html,丰台,2020.10.18,6,2,1700000,null,58.47,2,1,1,1,中 6,板楼,南,1999,精装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101108710908.html,丰台,2020.10.15,73,166,1750000,null,58.77,2,1,1,1,顶 6,板楼,南 北,1997,精装,混合结构,0.333,1,1,0
https://bj.lianjia.com/chengjiao/101108989073.html,丰台,2020.12.31,126,23,1870000,null,56.2,2,1,1,1,高 6,板楼,南 北,1992,精装,混合结构,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101109616225.html,丰台,2020.12.28,66,74,1700000,null,50.53,1,1,0,0,高 29,塔楼,西,2006,简装,钢混结构,0.467,1,1,0
https://bj.lianjia.com/chengjiao/101110084838.html,丰台,2020.12.24,11,26,1920000,null,55.45,1,1,1,1,中 6,板楼,南,2013,精装,钢混结构,0.25,1,1,0
https://bj.lianjia.com/chengjiao/101109442094.html,丰台,2020.12.23,76,104,1620000,null,56.18,2,1,1,1,中 6,板楼,南,未知,精装,混合结构,0.25,1,0,0
https://bj.lianjia.com/chengjiao/101108840360.html,丰台,2020.12.19,127,151,1960000,null,50.15,2,1,1,1,地下室 6,板楼,南 北,1998,精装,砖混结构,0.5,1,1,1
https://bj.lianjia.com/chengjiao/101108565131.html,丰台,2020.12.13,143,121,1530000,null,52.3,2,1,1,1,顶 5,暂无数据,南 北,1990,其他,混合结构,0.25,1,1,0
https://bj.lianjia.com/chengjiao/101109539008.html,丰台,2020.12,45,10,null,null,50.36,1,1,1,1,中 15,塔楼,东,2012,简装,钢混结构,null,0,0,0
https://bj.lianjia.com/chengjiao/101108004894.html,丰台,2020.12,178,50,null,null,50.75,1,1,1,1,高 15,塔楼,东,2011,简装,钢混结构,null,0,0,0
https://bj.lianjia.com/chengjiao/101109684529.html,丰台,2020.11.29,30,130,1670000,null,58.47,2,1,1,1,高 6,板楼,南,1995,精装,砖混结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101108459722.html,丰台,2020.11.23,132,93,1600000,null,58.41,3,1,1,1,中 5,暂无数据,南 北,1986,简装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101109224496.html,丰台,2020.11.15,60,73,1880000,null,51,2,1,1,1,顶 5,板楼,南,1985,简装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101108221238.html,丰台,2020.11.15,144,81,1560000,null,53,2,1,1,1,中 5,暂无数据,南 北,未知,简装,混合结构,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101109392910.html,丰台,2020.11.14,42,5,1930000,null,68.5,2,1,1,1,高 6,板楼,南 北,1998,其他,混合结构,0.125,1,1,0
https://bj.lianjia.com/chengjiao/101107887496.html,丰台,2020.11.10,167,109,1980000,null,50.86,1,0,1,1,高 13,塔楼,南,2004,简装,钢混结构,0.211,1,0,0
https://bj.lianjia.com/chengjiao/101109590060.html,丰台,2020.11.07,17,50,1630000,null,55.45,1,1,1,1,高 6,板楼,南,未知,精装,钢混结构,0.5,1,1,0
https://bj.lianjia.com/chengjiao/101109502114.html,丰台,2020.11.07,25,13,1770000,null,56.46,2,1,1,1,高 6,板楼,南 北,1985,简装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101109491053.html,丰台,2020.11.04,23,8,1650000,null,51.8,2,1,1,1,中 5,板楼,南 北,1992,简装,混合结构,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101102365125.html,丰台,2020.11.03,1067,232,1630000,null,50.72,1,0,1,1,中 15,塔楼,南,2011,简装,钢混结构,0.154,1,1,0
https://bj.lianjia.com/chengjiao/101109074138.html,丰台,2020.11,59,12,null,null,56,2,1,1,1,底 6,板楼,南 北,1992,简装,混合结构,0.5,1,1,0
https://bj.lianjia.com/chengjiao/101108416158.html,丰台,2020.11,114,121,null,null,50.7,2,1,1,1,底 6,板楼,南,1984,简装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101109898805.html,丰台,2020.11,暂无数据,0,null,null,56,2,1,1,1,中 5,暂无数据,南 北,未知,其他,未知结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101109590576.html,丰台,2020.10.24,3,3,1640000,null,54.5,2,1,1,1,顶 6,暂无数据,南,1988,精装,混合结构,1.0,1,1,0
https://bj.lianjia.com/chengjiao/101109572574.html,丰台,2020.10.22,3,0,1750000,null,55.39,1,1,1,1,底 5,板楼,南,未知,其他,钢混结构,1.0,1,1,0
https://bj.lianjia.com/chengjiao/101109536791.html,丰台,2020.10.21,5,4,1610000,null,54.5,2,1,1,1,顶 6,暂无数据,南,1984,简装,混合结构,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101109312799.html,丰台,2020.10.18,24,35,1980000,null,69.88,2,1,1,1,低 16,板塔结合,南,2013,精装,钢混结构,0.25,1,0,0
https://bj.lianjia.com/chengjiao/101109489584.html,丰台,2020.10.18,6,2,1700000,null,58.47,2,1,1,1,中 6,板楼,南,1999,精装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101108710908.html,丰台,2020.10.15,73,166,1750000,null,58.77,2,1,1,1,顶 6,板楼,南 北,1997,精装,混合结构,0.333,1,1,0
https://bj.lianjia.com/chengjiao/101108989073.html,丰台,2020.12.31,126,23,1870000,null,56.2,2,1,1,1,高 6,板楼,南 北,1992,精装,混合结构,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101109616225.html,丰台,2020.12.28,66,74,1700000,null,50.53,1,1,0,0,高 29,塔楼,西,2006,简装,钢混结构,0.467,1,1,0
https://bj.lianjia.com/chengjiao/101110084838.html,丰台,2020.12.24,11,26,1920000,null,55.45,1,1,1,1,中 6,板楼,南,2013,精装,钢混结构,0.25,1,1,0
https://bj.lianjia.com/chengjiao/101109442094.html,丰台,2020.12.23,76,104,1620000,null,56.18,2,1,1,1,中 6,板楼,南,未知,精装,混合结构,0.25,1,0,0
https://bj.lianjia.com/chengjiao/101108840360.html,丰台,2020.12.19,127,151,1960000,null,50.15,2,1,1,1,地下室 6,板楼,南 北,1998,精装,砖混结构,0.5,1,1,1
https://bj.lianjia.com/chengjiao/101108565131.html,丰台,2020.12.13,143,121,1530000,null,52.3,2,1,1,1,顶 5,暂无数据,南 北,1990,其他,混合结构,0.25,1,1,0
https://bj.lianjia.com/chengjiao/101109539008.html,丰台,2020.12,45,10,null,null,50.36,1,1,1,1,中 15,塔楼,东,2012,简装,钢混结构,null,0,0,0
https://bj.lianjia.com/chengjiao/101108004894.html,丰台,2020.12,178,50,null,null,50.75,1,1,1,1,高 15,塔楼,东,2011,简装,钢混结构,null,0,0,0
https://bj.lianjia.com/chengjiao/101109684529.html,丰台,2020.11.29,30,130,1670000,null,58.47,2,1,1,1,高 6,板楼,南,1995,精装,砖混结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101108459722.html,丰台,2020.11.23,132,93,1600000,null,58.41,3,1,1,1,中 5,暂无数据,南 北,1986,简装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101109224496.html,丰台,2020.11.15,60,73,1880000,null,51,2,1,1,1,顶 5,板楼,南,1985,简装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101108221238.html,丰台,2020.11.15,144,81,1560000,null,53,2,1,1,1,中 5,暂无数据,南 北,未知,简装,混合结构,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101109392910.html,丰台,2020.11.14,42,5,1930000,null,68.5,2,1,1,1,高 6,板楼,南 北,1998,其他,混合结构,0.125,1,1,0
https://bj.lianjia.com/chengjiao/101107887496.html,丰台,2020.11.10,167,109,1980000,null,50.86,1,0,1,1,高 13,塔楼,南,2004,简装,钢混结构,0.211,1,0,0
https://bj.lianjia.com/chengjiao/101109590060.html,丰台,2020.11.07,17,50,1630000,null,55.45,1,1,1,1,高 6,板楼,南,未知,精装,钢混结构,0.5,1,1,0
https://bj.lianjia.com/chengjiao/101109502114.html,丰台,2020.11.07,25,13,1770000,null,56.46,2,1,1,1,高 6,板楼,南 北,1985,简装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101109491053.html,丰台,2020.11.04,23,8,1650000,null,51.8,2,1,1,1,中 5,板楼,南 北,1992,简装,混合结构,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101102365125.html,丰台,2020.11.03,1067,232,1630000,null,50.72,1,0,1,1,中 15,塔楼,南,2011,简装,钢混结构,0.154,1,1,0
https://bj.lianjia.com/chengjiao/101109074138.html,丰台,2020.11,59,12,null,null,56,2,1,1,1,底 6,板楼,南 北,1992,简装,混合结构,0.5,1,1,0
https://bj.lianjia.com/chengjiao/101108416158.html,丰台,2020.11,114,121,null,null,50.7,2,1,1,1,底 6,板楼,南,1984,简装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101109898805.html,丰台,2020.11,暂无数据,0,null,null,56,2,1,1,1,中 5,暂无数据,南 北,未知,其他,未知结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101109590576.html,丰台,2020.10.24,3,3,1640000,null,54.5,2,1,1,1,顶 6,暂无数据,南,1988,精装,混合结构,1.0,1,1,0
https://bj.lianjia.com/chengjiao/101109572574.html,丰台,2020.10.22,3,0,1750000,null,55.39,1,1,1,1,底 5,板楼,南,未知,其他,钢混结构,1.0,1,1,0
https://bj.lianjia.com/chengjiao/101109536791.html,丰台,2020.10.21,5,4,1610000,null,54.5,2,1,1,1,顶 6,暂无数据,南,1984,简装,混合结构,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101109312799.html,丰台,2020.10.18,24,35,1980000,null,69.88,2,1,1,1,低 16,板塔结合,南,2013,精装,钢混结构,0.25,1,0,0
https://bj.lianjia.com/chengjiao/101109489584.html,丰台,2020.10.18,6,2,1700000,null,58.47,2,1,1,1,中 6,板楼,南,1999,精装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101108710908.html,丰台,2020.10.15,73,166,1750000,null,58.77,2,1,1,1,顶 6,板楼,南 北,1997,精装,混合结构,0.333,1,1,0
https://bj.lianjia.com/chengjiao/101108989073.html,丰台,2020.12.31,126,23,1870000,null,56.2,2,1,1,1,高 6,板楼,南 北,1992,精装,混合结构,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101109616225.html,丰台,2020.12.28,66,74,1700000,null,50.53,1,1,0,0,高 29,塔楼,西,2006,简装,钢混结构,0.467,1,1,0
https://bj.lianjia.com/chengjiao/101110084838.html,丰台,2020.12.24,11,26,1920000,null,55.45,1,1,1,1,中 6,板楼,南,2013,精装,钢混结构,0.25,1,1,0
https://bj.lianjia.com/chengjiao/101109442094.html,丰台,2020.12.23,76,104,1620000,null,56.18,2,1,1,1,中 6,板楼,南,未知,精装,混合结构,0.25,1,0,0
https://bj.lianjia.com/chengjiao/101108840360.html,丰台,2020.12.19,127,151,1960000,null,50.15,2,1,1,1,地下室 6,板楼,南 北,1998,精装,砖混结构,0.5,1,1,1
https://bj.lianjia.com/chengjiao/101108565131.html,丰台,2020.12.13,143,121,1530000,null,52.3,2,1,1,1,顶 5,暂无数据,南 北,1990,其他,混合结构,0.25,1,1,0
https://bj.lianjia.com/chengjiao/101109539008.html,丰台,2020.12,45,10,null,null,50.36,1,1,1,1,中 15,塔楼,东,2012,简装,钢混结构,null,0,0,0
https://bj.lianjia.com/chengjiao/101108004894.html,丰台,2020.12,178,50,null,null,50.75,1,1,1,1,高 15,塔楼,东,2011,简装,钢混结构,null,0,0,0
https://bj.lianjia.com/chengjiao/101109684529.html,丰台,2020.11.29,30,130,1670000,null,58.47,2,1,1,1,高 6,板楼,南,1995,精装,砖混结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101108459722.html,丰台,2020.11.23,132,93,1600000,null,58.41,3,1,1,1,中 5,暂无数据,南 北,1986,简装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101109224496.html,丰台,2020.11.15,60,73,1880000,null,51,2,1,1,1,顶 5,板楼,南,1985,简装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101108221238.html,丰台,2020.11.15,144,81,1560000,null,53,2,1,1,1,中 5,暂无数据,南 北,未知,简装,混合结构,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101109392910.html,丰台,2020.11.14,42,5,1930000,null,68.5,2,1,1,1,高 6,板楼,南 北,1998,其他,混合结构,0.125,1,1,0
https://bj.lianjia.com/chengjiao/101107887496.html,丰台,2020.11.10,167,109,1980000,null,50.86,1,0,1,1,高 13,塔楼,南,2004,简装,钢混结构,0.211,1,0,0
https://bj.lianjia.com/chengjiao/101109590060.html,丰台,2020.11.07,17,50,1630000,null,55.45,1,1,1,1,高 6,板楼,南,未知,精装,钢混结构,0.5,1,1,0
https://bj.lianjia.com/chengjiao/101109502114.html,丰台,2020.11.07,25,13,1770000,null,56.46,2,1,1,1,高 6,板楼,南 北,1985,简装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101109491053.html,丰台,2020.11.04,23,8,1650000,null,51.8,2,1,1,1,中 5,板楼,南 北,1992,简装,混合结构,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101102365125.html,丰台,2020.11.03,1067,232,1630000,null,50.72,1,0,1,1,中 15,塔楼,南,2011,简装,钢混结构,0.154,1,1,0
https://bj.lianjia.com/chengjiao/101109074138.html,丰台,2020.11,59,12,null,null,56,2,1,1,1,底 6,板楼,南 北,1992,简装,混合结构,0.5,1,1,0
https://bj.lianjia.com/chengjiao/101108416158.html,丰台,2020.11,114,121,null,null,50.7,2,1,1,1,底 6,板楼,南,1984,简装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101109898805.html,丰台,2020.11,暂无数据,0,null,null,56,2,1,1,1,中 5,暂无数据,南 北,未知,其他,未知结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101109590576.html,丰台,2020.10.24,3,3,1640000,null,54.5,2,1,1,1,顶 6,暂无数据,南,1988,精装,混合结构,1.0,1,1,0
https://bj.lianjia.com/chengjiao/101109572574.html,丰台,2020.10.22,3,0,1750000,null,55.39,1,1,1,1,底 5,板楼,南,未知,其他,钢混结构,1.0,1,1,0
https://bj.lianjia.com/chengjiao/101109536791.html,丰台,2020.10.21,5,4,1610000,null,54.5,2,1,1,1,顶 6,暂无数据,南,1984,简装,混合结构,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101109312799.html,丰台,2020.10.18,24,35,1980000,null,69.88,2,1,1,1,低 16,板塔结合,南,2013,精装,钢混结构,0.25,1,0,0
https://bj.lianjia.com/chengjiao/101109489584.html,丰台,2020.10.18,6,2,1700000,null,58.47,2,1,1,1,中 6,板楼,南,1999,精装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101108710908.html,丰台,2020.10.15,73,166,1750000,null,58.77,2,1,1,1,顶 6,板楼,南 北,1997,精装,混合结构,0.333,1,1,0
https://bj.lianjia.com/chengjiao/101108989073.html,丰台,2020.12.31,126,23,1870000,null,56.2,2,1,1,1,高 6,板楼,南 北,1992,精装,混合结构,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101109616225.html,丰台,2020.12.28,66,74,1700000,null,50.53,1,1,0,0,高 29,塔楼,西,2006,简装,钢混结构,0.467,1,1,0
https://bj.lianjia.com/chengjiao/101110084838.html,丰台,2020.12.24,11,26,1920000,null,55.45,1,1,1,1,中 6,板楼,南,2013,精装,钢混结构,0.25,1,1,0
https://bj.lianjia.com/chengjiao/101109442094.html,丰台,2020.12.23,76,104,1620000,null,56.18,2,1,1,1,中 6,板楼,南,未知,精装,混合结构,0.25,1,0,0
https://bj.lianjia.com/chengjiao/101108840360.html,丰台,2020.12.19,127,151,1960000,null,50.15,2,1,1,1,地下室 6,板楼,南 北,1998,精装,砖混结构,0.5,1,1,1
https://bj.lianjia.com/chengjiao/101108565131.html,丰台,2020.12.13,143,121,1530000,null,52.3,2,1,1,1,顶 5,暂无数据,南 北,1990,其他,混合结构,0.25,1,1,0
https://bj.lianjia.com/chengjiao/101109539008.html,丰台,2020.12,45,10,null,null,50.36,1,1,1,1,中 15,塔楼,东,2012,简装,钢混结构,null,0,0,0
https://bj.lianjia.com/chengjiao/101108004894.html,丰台,2020.12,178,50,null,null,50.75,1,1,1,1,高 15,塔楼,东,2011,简装,钢混结构,null,0,0,0
https://bj.lianjia.com/chengjiao/101109684529.html,丰台,2020.11.29,30,130,1670000,null,58.47,2,1,1,1,高 6,板楼,南,1995,精装,砖混结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101108459722.html,丰台,2020.11.23,132,93,1600000,null,58.41,3,1,1,1,中 5,暂无数据,南 北,1986,简装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101109224496.html,丰台,2020.11.15,60,73,1880000,null,51,2,1,1,1,顶 5,板楼,南,1985,简装,混合结构,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101108221238.html,丰台,2020.11.15,144,81,1560000,null,53,2,1,1,1,中 5,暂无数据,南 北,未知,简装,混合结构,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101109392910.html,丰台,2020.11.14,42,5,1930000,null,68.5,2,1,1,1,高 6,板楼,南 北,1998,其他,混合结构,0.125,1,1,0
